Região,UF,IBGE,Município,População,Domicílios com a TRIA aplicada,Domicílios em risco de insegurança alimentar,% Domicílios em risco de insegurança alimentar,Pessoas em domicílios em risco de insegurança alimentar,Domicílios em risco de insegurança alimentar com pessoas com deficiência ,% de domicílios em risco de insegurança alimentar com pessoas com deficiência ,Domicílios em risco de insegurança alimentar com pessoas em situação de rua,% de domicílios em risco de insegurança alimentar com pessoas em situação de rua,Domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional,% de domicílios em risco de insegurança alimentar com pessoas de povo ou comunidade tradicional,Domicílios em risco de insegurança alimentar com pessoas menores de 18 anos,% de domicílios em risco de insegurança alimentar com pessoas menores de 18 anos,Domicílios em risco de insegurança alimentar com RF respondente do sexo feminino,% de domicílios em risco de insegurança alimentar com RF respondente do sexo feminino,Domicílios em risco de insegurança alimentar com RF respondente do sexo masculino,% de domicílios em risco de insegurança alimentar com RF respondente do sexo masculino,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado pardo,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado branco,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado amarelo,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado preto,Domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena,% de domicílios em risco de insegurança alimentar com RF respondente autodeclarado indígena,Competência
SUDESTE,SP,355395.0,TARUMA,15248.0,58.0,1.0,1.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355400.0,TATUI,128560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355410.0,TAUBATE,321298.0,26801.0,306.0,1.1,767.0,18.0,5.9,1.0,0.3,5.0,1.6,99.0,32.4,228.0,79.4,59.0,20.6,61.0,21.2,217.0,75.6,2.0,0.7,7.0,2.4,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355420.0,TEJUPA,4142.0,590.0,1.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355430.0,TEODORO SAMPAIO,22559.0,6982.0,29.0,0.4,98.0,7.0,24.1,0.0,0.0,0.0,0.0,14.0,48.3,15.0,55.6,12.0,44.4,16.0,59.3,11.0,40.7,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355440.0,TERRA ROXA,7985.0,3839.0,2.0,0.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355450.0,TIETE,38690.0,1050.0,19.0,1.8,51.0,4.0,21.1,0.0,0.0,0.0,0.0,6.0,31.6,11.0,64.7,6.0,35.3,4.0,23.5,8.0,47.1,2.0,11.8,3.0,17.6,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355460.0,TIMBURI,2490.0,664.0,11.0,1.7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.5,4.0,36.4,7.0,63.6,1.0,9.1,10.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355465.0,TORRE DE PEDRA,2063.0,939.0,2.0,0.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355470.0,TORRINHA,9484.0,719.0,2.0,0.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355475.0,TRABIJU,1719.0,533.0,2.0,0.4,7.0,1.0,50.0,0.0,0.0,0.0,0.0,2.0,100.0,3.0,100.0,0.0,0.0,1.0,33.3,1.0,33.3,0.0,0.0,1.0,33.3,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355480.0,TREMEMBE,53083.0,138.0,5.0,3.6,10.0,3.0,60.0,0.0,0.0,1.0,20.0,1.0,20.0,1.0,33.3,2.0,66.7,1.0,33.3,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355490.0,TRES FRONTEIRAS,7013.0,1613.0,110.0,6.8,379.0,4.0,3.6,0.0,0.0,0.0,0.0,45.0,40.9,74.0,76.3,23.0,23.7,17.0,17.5,76.0,78.3,1.0,1.0,3.0,3.1,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355495.0,TUIUTI,6947.0,1151.0,5.0,0.4,18.0,2.0,40.0,0.0,0.0,2.0,40.0,3.0,60.0,3.0,75.0,1.0,25.0,1.0,25.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355500.0,TUPA,65416.0,11749.0,203.0,1.7,628.0,24.0,11.8,1.0,0.5,0.0,0.0,101.0,49.8,125.0,65.8,65.0,34.2,94.0,49.5,82.0,43.2,0.0,0.0,14.0,7.4,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355510.0,TUPI PAULISTA,16206.0,37.0,3.0,8.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,2.0,66.7,1.0,33.3,0.0,0.0,2.0,66.7,1.0,33.3,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355520.0,TURIUBA,1839.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355530.0,TURMALINA,1672.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355535.0,UBARANA,5456.0,629.0,8.0,1.3,17.0,1.0,12.5,1.0,12.5,0.0,0.0,2.0,25.0,2.0,25.0,6.0,75.0,3.0,37.5,4.0,50.0,0.0,0.0,1.0,12.5,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355540.0,UBATUBA,96598.0,15236.0,645.0,4.2,2236.0,99.0,15.3,2.0,0.3,12.0,1.9,363.0,56.3,431.0,75.9,137.0,24.1,222.0,39.1,268.0,47.2,3.0,0.5,75.0,13.2,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355550.0,UBIRAJARA,5265.0,21.0,1.0,4.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355560.0,UCHOA,10627.0,3701.0,2.0,0.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355570.0,UNIAO PAULISTA,1628.0,496.0,1.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355580.0,URANIA,8973.0,2244.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355590.0,URU,1419.0,837.0,1.0,0.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355600.0,URUPES,14038.0,4335.0,3.0,0.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,1.0,50.0,1.0,50.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355610.0,VALENTIM GENTIL,14531.0,3336.0,15.0,0.4,55.0,2.0,13.3,0.0,0.0,0.0,0.0,9.0,60.0,9.0,69.2,4.0,30.8,5.0,38.5,6.0,46.1,0.0,0.0,2.0,15.4,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355620.0,VALINHOS,131277.0,106.0,7.0,6.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,85.7,6.0,100.0,0.0,0.0,3.0,50.0,2.0,33.3,0.0,0.0,1.0,16.7,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355630.0,VALPARAISO,24723.0,1815.0,22.0,1.2,71.0,2.0,9.1,0.0,0.0,0.0,0.0,10.0,45.5,12.0,57.1,9.0,42.9,13.0,61.9,4.0,19.1,0.0,0.0,4.0,19.1,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355635.0,VARGEM,10805.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355640.0,VARGEM GRANDE DO SUL,41226.0,273.0,3.0,1.1,10.0,1.0,33.3,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355645.0,VARGEM GRANDE PAULISTA,52103.0,2902.0,62.0,2.1,195.0,7.0,11.3,1.0,1.6,1.0,1.6,39.0,62.9,51.0,96.2,2.0,3.8,26.0,49.1,15.0,28.3,5.0,9.4,7.0,13.2,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355650.0,VARZEA PAULISTA,119576.0,129.0,4.0,3.1,19.0,1.0,25.0,1.0,25.0,0.0,0.0,4.0,100.0,1.0,50.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355660.0,VERA CRUZ,10294.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355670.0,VINHEDO,79235.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355680.0,VIRADOURO,17681.0,2874.0,404.0,14.1,1261.0,40.0,9.9,0.0,0.0,8.0,2.0,146.0,36.1,266.0,73.1,98.0,26.9,75.0,20.6,263.0,72.2,1.0,0.3,25.0,6.9,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355690.0,VISTA ALEGRE DO ALTO,8327.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355695.0,VITORIA BRASIL,1826.0,413.0,1.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355700.0,VOTORANTIM,132849.0,4046.0,86.0,2.1,267.0,16.0,18.6,1.0,1.2,0.0,0.0,50.0,58.1,60.0,73.2,22.0,26.8,31.0,37.8,37.0,45.1,0.0,0.0,12.0,14.6,2.0,2.4,nov/2023 a dez/2025
SUDESTE,SP,355710.0,VOTUPORANGA,100159.0,3877.0,37.0,1.0,131.0,8.0,21.6,0.0,0.0,0.0,0.0,19.0,51.4,17.0,51.5,16.0,48.5,11.0,33.3,16.0,48.5,0.0,0.0,6.0,18.2,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355715.0,ZACARIAS,2761.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355720.0,CHAVANTES,12411.0,1896.0,79.0,4.2,248.0,11.0,13.9,0.0,0.0,0.0,0.0,40.0,50.6,57.0,80.3,14.0,19.7,29.0,40.9,35.0,49.3,0.0,0.0,7.0,9.9,0.0,0.0,nov/2023 a dez/2025
SUDESTE,SP,355730.0,ESTIVA GERBI,11566.0,596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410010.0,ABATIA,7271.0,1625.0,3.0,0.2,10.0,1.0,33.3,0.0,0.0,0.0,0.0,3.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410020.0,ADRIANOPOLIS,6327.0,914.0,41.0,4.5,138.0,6.0,14.6,0.0,0.0,11.0,26.8,27.0,65.9,21.0,67.7,10.0,32.3,12.0,38.7,13.0,41.9,0.0,0.0,6.0,19.4,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410030.0,AGUDOS DO SUL,10646.0,2037.0,15.0,0.7,61.0,6.0,40.0,0.0,0.0,0.0,0.0,11.0,73.3,11.0,91.7,1.0,8.3,3.0,25.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410040.0,ALMIRANTE TAMANDARE,124788.0,12275.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410045.0,ALTAMIRA DO PARANA,3543.0,1183.0,73.0,6.2,230.0,8.0,11.0,0.0,0.0,0.0,0.0,49.0,67.1,32.0,82.0,7.0,17.9,15.0,38.5,18.0,46.1,4.0,10.3,2.0,5.1,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410050.0,ALTONIA,18750.0,6962.0,3.0,0.0,13.0,1.0,33.3,0.0,0.0,0.0,0.0,2.0,66.7,3.0,100.0,0.0,0.0,2.0,66.7,1.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410060.0,ALTO PARANA,14138.0,161.0,2.0,1.2,8.0,1.0,50.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410070.0,ALTO PIQUIRI,9802.0,2950.0,37.0,1.3,111.0,2.0,5.4,0.0,0.0,0.0,0.0,15.0,40.5,27.0,77.1,8.0,22.9,15.0,42.9,17.0,48.6,1.0,2.9,2.0,5.7,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410080.0,ALVORADA DO SUL,10478.0,1563.0,6.0,0.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.7,4.0,80.0,1.0,20.0,2.0,40.0,2.0,40.0,0.0,0.0,1.0,20.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410090.0,AMAPORA,4736.0,939.0,16.0,1.7,42.0,1.0,6.2,0.0,0.0,0.0,0.0,4.0,25.0,13.0,81.2,3.0,18.8,6.0,37.5,8.0,50.0,0.0,0.0,2.0,12.5,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410100.0,AMPERE,20199.0,6659.0,5.0,0.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,4.0,80.0,1.0,20.0,1.0,20.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410105.0,ANAHY,2965.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410110.0,ANDIRA,20044.0,4382.0,260.0,5.9,752.0,44.0,16.9,0.0,0.0,1.0,0.4,110.0,42.3,166.0,67.5,80.0,32.5,71.0,28.9,163.0,66.3,0.0,0.0,12.0,4.9,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410115.0,ANGULO,3332.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410120.0,ANTONINA,18223.0,3361.0,32.0,1.0,107.0,8.0,25.0,1.0,3.1,0.0,0.0,13.0,40.6,9.0,32.1,19.0,67.9,10.0,35.7,16.0,57.1,0.0,0.0,2.0,7.1,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410130.0,ANTONIO OLINTO,7071.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410140.0,APUCARANA,134306.0,301.0,6.0,2.0,20.0,1.0,16.7,1.0,16.7,0.0,0.0,4.0,66.7,2.0,66.7,1.0,33.3,1.0,33.3,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410150.0,ARAPONGAS,123863.0,856.0,94.0,11.0,264.0,48.0,51.1,0.0,0.0,0.0,0.0,42.0,44.7,62.0,68.9,28.0,31.1,10.0,11.1,75.0,83.3,1.0,1.1,4.0,4.4,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410160.0,ARAPOTI,26310.0,6050.0,7.0,0.1,28.0,2.0,28.6,0.0,0.0,0.0,0.0,4.0,57.1,5.0,83.3,1.0,16.7,2.0,33.3,2.0,33.3,0.0,0.0,2.0,33.3,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410165.0,ARAPUA,3573.0,634.0,4.0,0.6,14.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,100.0,1.0,50.0,1.0,50.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410170.0,ARARUNA,14824.0,4752.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410180.0,ARAUCARIA,160038.0,480.0,8.0,1.7,41.0,1.0,12.5,1.0,12.5,1.0,12.5,6.0,75.0,2.0,100.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410185.0,ARIRANHA DO IVAI,2351.0,672.0,20.0,3.0,68.0,0.0,0.0,2.0,10.0,0.0,0.0,10.0,50.0,12.0,75.0,4.0,25.0,9.0,56.2,6.0,37.5,0.0,0.0,1.0,6.2,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410190.0,ASSAI,13643.0,3358.0,13.0,0.4,37.0,2.0,15.4,0.0,0.0,0.0,0.0,7.0,53.8,6.0,50.0,6.0,50.0,8.0,66.7,4.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410200.0,ASSIS CHATEAUBRIAND,38105.0,1506.0,214.0,14.2,581.0,28.0,13.1,0.0,0.0,0.0,0.0,91.0,42.5,152.0,74.5,52.0,25.5,37.0,18.1,122.0,59.8,28.0,13.7,5.0,2.5,1.0,0.5,nov/2023 a dez/2025
SUL,PR,410210.0,ASTORGA,26145.0,4817.0,67.0,1.4,226.0,17.0,25.4,0.0,0.0,0.0,0.0,28.0,41.8,35.0,63.6,20.0,36.4,22.0,40.0,24.0,43.6,1.0,1.8,8.0,14.6,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410220.0,ATALAIA,4045.0,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410230.0,BALSA NOVA,13871.0,776.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410240.0,BANDEIRANTES,31807.0,6913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410250.0,BARBOSA FERRAZ,10692.0,3437.0,7.0,0.2,21.0,3.0,42.9,0.0,0.0,0.0,0.0,3.0,42.9,6.0,85.7,1.0,14.3,3.0,42.9,4.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410260.0,BARRACAO,9900.0,4394.0,3.0,0.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.7,1.0,50.0,1.0,50.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410270.0,BARRA DO JACARE,2866.0,581.0,7.0,1.2,26.0,2.0,28.6,0.0,0.0,0.0,0.0,4.0,57.1,6.0,85.7,1.0,14.3,4.0,57.1,3.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410275.0,BELA VISTA DA CAROBA,4100.0,1285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410280.0,BELA VISTA DO PARAISO,14998.0,5572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410290.0,BITURUNA,15689.0,865.0,9.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,55.6,6.0,75.0,2.0,25.0,0.0,0.0,7.0,87.5,1.0,12.5,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410300.0,BOA ESPERANCA,4622.0,1486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410302.0,BOA ESPERANCA DO IGUACU,2448.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410304.0,BOA VENTURA DE SAO ROQUE,6244.0,1651.0,38.0,2.3,108.0,3.0,7.9,0.0,0.0,1.0,2.6,22.0,57.9,11.0,33.3,22.0,66.7,6.0,18.2,25.0,75.8,0.0,0.0,2.0,6.1,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410305.0,BOA VISTA DA APARECIDA,8034.0,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410310.0,BOCAIUVA DO SUL,13804.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410315.0,BOM JESUS DO SUL,4061.0,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410320.0,BOM SUCESSO,6677.0,994.0,12.0,1.2,42.0,1.0,8.3,0.0,0.0,0.0,0.0,7.0,58.3,8.0,72.7,3.0,27.3,6.0,54.5,3.0,27.3,0.0,0.0,2.0,18.2,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410322.0,BOM SUCESSO DO SUL,3234.0,1269.0,2.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410330.0,BORRAZOPOLIS,7824.0,3040.0,61.0,2.0,181.0,17.0,27.9,0.0,0.0,0.0,0.0,32.0,52.5,41.0,69.5,18.0,30.5,27.0,45.8,29.0,49.1,0.0,0.0,3.0,5.1,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410335.0,BRAGANEY,4802.0,1823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410337.0,BRASILANDIA DO SUL,3828.0,1441.0,2.0,0.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
SUL,PR,410340.0,CAFEARA,2655.0,70.0,1.0,1.4,4.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nov/2023 a dez/2025
